usdot_num,fmcsa_link,user_created,date_created,user_updated,date_updated,entity_type,operating_status,oos_date,legal_name,dba_name,physical_address,phone,mailing_address,state_carrier_id_number,mc_num,duns_number,power_units,drivers,mcs_150_form_date,operation_classification,carrier_type,cargo_types,us_vehicle_inspections,us_driver_inspections,us_hazmat_inspections,us_iep_inspections,us_vehicle_out_of_service,us_driver_out_of_service,us_hazmat_out_of_service,us_iep_out_of_service,us_vehicle_out_of_service_pct,us_driver_out_of_service_pct,us_hazmat_out_of_service_pct,us_iep_out_of_service_pct,us_vehicle_natl_avg_oos_pct,us_driver_natl_avg_oos_pct,us_hazmat_natl_avg_oos_pct,us_iep_natl_avg_oos_pct,us_crashes_fatal,us_crashes_injury,us_crashes_tow,us_crashes_total,canadian_vehicle_inspections,canadian_driver_inspections,canadian_vehicle_out_of_service,canadian_driver_out_of_service,canadian_vehicle_out_of_service_pct,canadian_driver_out_of_service_pct,carrier_safety_rating_rating_date,carrier_safety_rating_review_date,carrier_safety_rating_rating,carrier_safety_rating_type,mileage,mileage_year
3983205,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3983205,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:50.762Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:45.683Z,CARRIER,AUTHORIZED FOR Property,,TAYLOR MCCRACKEN LOGISTICS LLC,,"4422 CINNABAR DR
            DALLAS, TX   75227",(903) 949-9464,"4422 CINNABAR DR
          DALLAS, TX   75227",,MC-1492029,--,2,8,2023-05-08,Auth. For Hire,Interstate,['General Freight'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,1,2022
3986749,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3986749,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:29.297Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:20.096Z,CARRIER,"AUTHORIZED FOR Property, HHG",,AK MOVING LLC,,"9418 20TH AVE SW
            SEATTLE, WA   98106",(206) 504-4263,"10428 AQUEDUCT DR E
          TACOMA, WA   98445-1827",,MC-1494414,--,1,2,2023-02-13,Auth. For Hire,Intrastate Only (Non-HM),"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,1,2021
3986764,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3986764,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:03.455Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:57.662Z,CARRIER,AUTHORIZED FOR HHG,,GREEN PLANET MOVING LLC,,"539 WEST COMMERCE ST UNIT 6060
            DALLAS, TX   75208",(888) 855-3044,"539 WEST COMMERCE ST UNIT 6060
          DALLAS, TX   75208",,MC-1494419,--,1,1,2023-02-03,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3994112,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3994112,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:34.665Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:27.774Z,CARRIER,NOT AUTHORIZED,,USL CONSOLIDATORS LLC DBA ARTMOVES,ARTMOVES,"2714 NW 72ND AVE   
            MIAMI, FL   33122",(305) 890-5381,"2714 NW 72ND AVE   
          MIAMI, FL   33122-1308",,,20-349-724,8102,3,2022-12-05,Auth. For Hire,Interstate,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
3995191,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3995191,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:24.193Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:15.129Z,CARRIER/BROKER/IEP,NOT AUTHORIZED,,3-D MOBILE AUTO REPAIR AND INVESTMENTS LLC,3-D AUTO REPAIR AND INVESTMENTS LLC,"3712 WENDELKIN ST   
            DALLAS, TX   75215",,,,,,4,2,2022-12-07,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Intermodal Cont.']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4001611,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4001611,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:36.219Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:29.339Z,BROKER,NOT AUTHORIZED,,B-INDEPENDENT CONSULTING LLC,,"13205 BALTUSRAL CT
            DALLAS, TX   75253",(972) 863-8285,"3330 N GALLOWAY AVE #304-39
          MESQUITE, TX   75750",,,--,0,,2022-12-22,Auth. For Hire,,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4006025,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4006025,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:40.761Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:34.331Z,CARRIER,NOT AUTHORIZED,,BRITESTAR TRANSPORT LLC,,"90 NW 107TH STREET
            MIAMI, FL   33168",(786) 458-4659,"90 NW 107TH STREET
          MIAMI, FL   33168",,,--,1,1,2023-01-11,Auth. For Hire,Intrastate Only (Non-HM),"['General Freight', 'Commodities Dry Bulk']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,1,2022
4007031,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4007031,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:13.425Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:07.900Z,CARRIER,AUTHORIZED FOR HHG,,KAMALEON EXPRESS LLC,,"3310 NW 82ND ST   
            MIAMI, FL   33147",(305) 331-4505,"3310 NW 82ND ST   
          MIAMI, FL   33147-4542",,MC-1507608,--,1,1,2023-01-06,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4009200,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4009200,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:04.617Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:58.552Z,FREIGHT FORWARDER,AUTHORIZED FOR Property,,HAITI CONSOLIDATION SERVICES INC,,"2401 NW 33RD AVENUE
            MIAMI, FL   33142",(305) 400-1596,"2401 NW 33RD AVENUE
          MIAMI, FL   33142",,FF-58351,--,0,,2023-01-11,Auth. For Hire,Interstate,"['General Freight', 'Machinery, Large Objects', 'Fresh Produce', 'Intermodal Cont.', 'Refrigerated Food']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4010393,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4010393,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:58.773Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:54.044Z,CARRIER,"AUTHORIZED FOR Property, HHG",,VANGUARD LINES LLC,,"100 N HOWARD STREET STE R
            SEATTLE, WA   99201",(818) 818-7167,"2445 CHANDLER STREET UNIT 1
          SIMI VALLEY, CA   93065-0938",,MC-1509821,--,1,1,2023-01-19,Auth. For Hire,Interstate,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,1,2022
4011500,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4011500,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:19.892Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:14.177Z,CARRIER,NOT AUTHORIZED,,MACHADO DELIVERY LLC,,"7721 NW 7TH ST APT 501  
            MIAMI, FL   33126",(786) 759-7107,"7721 NW 7TH ST APT 501  
          MIAMI, FL   33126-6118",,,--,3,2,2023-01-13,Auth. For Hire,Interstate,['General Freight'],1,1,0,0,0,1,0,0,0.0,1.0,,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4011991,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4011991,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:05.327Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:59.257Z,CARRIER,NOT AUTHORIZED,,HAUSSS HAULING LLC,,"2701 BISCAYNE BLVD APT 5111  
            MIAMI, FL   33137",(407) 848-4360,"2701 BISCAYNE BLVD APT 5111  
          MIAMI, FL   33137-5293",,,--,1,4,2023-01-16,Auth. For Hire,Interstate,"['General Freight', 'Building Materials', 'Fresh Produce', 'Commodities Dry Bulk', 'Refrigerated Food', 'Utilities', 'Construction', 'OTHER']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4015413,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4015413,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:57.243Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:52.434Z,CARRIER,NOT AUTHORIZED,,ULS SERVICES LLC,,"825 BRICKELL BAY DR APT 548
            MIAMI, FL   33131",(585) 612-1234,"825 BRICKELL BAY DR APT 548
          MIAMI, FL   33131",,MC-1513104,--,1,1,2023-03-25,Auth. For Hire,Interstate,['General Freight'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,1,2022
4022097,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4022097,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:57.267Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:51.360Z,CARRIER,NOT AUTHORIZED,,FASTPACE TRUCKING LLC,,"2847 TRAILDUST DR   
            DALLAS, TX   75237",(469) 222-0502,"2847 TRAILDUST DR   
          DALLAS, TX   75237-3229",,,11-477-6984,1,4,2023-02-02,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Fresh Produce', 'US Mail', 'OTHER']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4028153,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4028153,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:01.756Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:55.810Z,CARRIER,AUTHORIZED FOR Property,,GLAM LX LLC,,"700 SW 1ST ST APT 429  
            MIAMI, FL   33130",(772) 588-0477,"700 SW 1ST ST APT 429  
          MIAMI, FL   33130-1289",,MC-1521141,11-886-0740,1,4,2023-02-14,Auth. For Hire,Interstate,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4034821,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4034821,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:55.442Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:49.247Z,FREIGHT FORWARDER,NOT AUTHORIZED,,ENVIOS GUATEMEX LLC,,"8614 NW 70TH ST   
            MIAMI, FL   33166",(786) 216-9013,"853 E 31ST ST   
          HIALEAH, FL   33013-3428",,,--,0,,2023-02-27,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4040772,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4040772,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:14.516Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:08.711Z,CARRIER,NOT AUTHORIZED,,KINECT TRANSPORT LLC,,"14155 DALLAS PKWY APT 1543  
            DALLAS, TX   75254",(501) 358-2015,"14155 DALLAS PKWY APT 1543  
          DALLAS, TX   75254-4463",,,--,0,4,2023-03-08,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Metal: sheets, coils, rolls', 'Logs, Poles, Beams, Lumber', 'Building Materials', 'Utilities']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4050494,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4050494,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:07.414Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:01.715Z,CARRIER,NOT AUTHORIZED,,HUTTOE GLOBAL ENTERPRISE LLC,,"860 NW 213TH TER APT 105  
            MIAMI, FL   33169",(754) 303-5779,"860 NW 213TH TER APT 105  
          MIAMI, FL   33169-2077",,,--,1,2,2023-03-24,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Commodities Dry Bulk']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4054636,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4054636,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:53.379Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:47.403Z,CARRIER,NOT AUTHORIZED,,E&M EXPRESS LOGISTICS LLC,,"750 N SAINT PAUL ST STE 250  
            DALLAS, TX   75201",(469) 396-1815,"750 N SAINT PAUL ST STE 250  
          DALLAS, TX   75201-3206",,,--,1,4,2023-04-01,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Utilities']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4054993,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4054993,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:39.839Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:34.671Z,CARRIER,NOT AUTHORIZED,,RELIASAFE DELIVERIES,,"9511 SW 81ST ST   
            MIAMI, FL   33173",(305) 582-6901,"9511 SW 81ST ST   
          MIAMI, FL   33173-5467",,,--,1,4,2023-04-03,Auth. For Hire,Interstate,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4059470,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4059470,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:03.951Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:58.153Z,CARRIER/FREIGHT FORWARDER/IEP,NOT AUTHORIZED,,GULED JAMA,GULED JAMA,"7509 24TH AVE SW APT 3  
            SEATTLE, WA   98106",(206) 335-8042,"7509 24TH AVE SW APT 3  
          SEATTLE, WA   98106-3401",,,--,2,0,2023-04-11,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'US Mail', 'Refrigerated Food', 'Utilities']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4060409,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4060409,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:16.630Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:10.796Z,BROKER,NOT AUTHORIZED,,LDMT SERVICES INC,,"10000 N CENTRAL EXPY STE 400  
            DALLAS, TX   75231",(818) 725-1225,"10000 N CENTRAL EXPY STE 400  
          DALLAS, TX   75231-4180",,,--,0,,2023-04-13,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4067873,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4067873,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:33.226Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:25.272Z,CARRIER,AUTHORIZED FOR HHG,,ANAPA MOVING INC,,"720 SENECA ST STE 107
            SEATTLE, WA   98101",(206) 718-1828,"720 SENECA ST STE 107
          SEATTLE, WA   98101-3265",,MC-1544779,--,1,1,2023-06-16,Auth. For Hire,Interstate,['Household Goods'],0,1,0,0,0,0,0,0,,0.0,,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4070729,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4070729,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:09.826Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:04.356Z,CARRIER,NOT AUTHORIZED,,J&K EXPRESS LLC,,"631 NW 132ND PL   
            MIAMI, FL   33182",(786) 423-5826,"631 NW 132ND PL   
          MIAMI, FL   33182-1658",,,--,6,4,2023-05-03,Auth. For Hire,Interstate,"['Household Goods', 'Motor Vehicles']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4074711,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4074711,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:03.789Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:57.984Z,BROKER,AUTHORIZED FOR BROKER HHG,,GS VAN LINES LLC,,"1100 BRICKELL BAY DR UNIT 310747  
            MIAMI, FL   33231",(833) 780-2522,"1100 BRICKELL BAY DR UNIT 310747  
          MIAMI, FL   33231-1238",,MC-1548804,--,0,,2023-05-11,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4075066,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4075066,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:19.979Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:14.265Z,BROKER,AUTHORIZED FOR BROKER HHG,,MADE IN AMERICA VAN LINES LLC,,"20900 NE 30TH AVE STE 200  
            MIAMI, FL   33180",(954) 319-7435,"20900 NE 30TH AVE STE 200  
          MIAMI, FL   33180-2162",,MC-1549019,--,0,,2023-05-11,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4075528,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4075528,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:27.175Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:21.684Z,CARRIER,AUTHORIZED FOR Property,,MORY TRANSPORTATION LLC,MTL,"6439 29TH AVE SW
            SEATTLE, WA   98126",(206) 617-3530,"6439 29TH AVE SW
          SEATTLE, WA   98126",,MC-1549295,--,1,1,2023-07-06,Auth. For Hire,Interstate,['General Freight'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,1,2022
4075635,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4075635,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:11.716Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:06.094Z,CARRIER,NOT AUTHORIZED,,JNS MOVERS INC,,"6721 21ST AVE SW APT B
            SEATTLE, WA   98106",(360) 522-1796,"6721 21ST AVE SW APT B
          SEATTLE, WA   98106",,,--,2,1,2023-05-15,Auth. For Hire,Interstate,"['General Freight', 'Household Goods']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,10,2023
4075754,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4075754,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:30.342Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:25.086Z,CARRIER,NOT AUTHORIZED,,NOTHING BUT SERVICE LLC,,"1525 SUMMER VIEW LN   
            DALLAS, NC   28034",(980) 598-6737,"1525 SUMMER VIEW LN   
          DALLAS, NC   28034-0263",,,12-579-0434,1,4,2023-05-12,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'OTHER']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4076255,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4076255,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:32:40.235Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:28:34.792Z,BROKER,AUTHORIZED FOR BROKER HHG,,RELOCATION SERVICES INC,,"5015 CATRON DR STE 100-B
            DALLAS, TX   75227",(469) 884-5600,"5015 CATRON DR STE 100-B
          DALLAS, TX   75227",,MC-1549701,--,0,,2023-06-08,Auth. For Hire,Interstate,['Household Goods'],0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4081460,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4081460,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:36.650Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:29.797Z,CARRIER/BROKER/IEP,NOT AUTHORIZED,,BAMI FAT INCORPORATION,,"2832 DRYCREEK LN   
            DALLAS, TX   75237",(972) 266-6331,"2832 DRYCREEK LN   
          DALLAS, TX   75237-3249",,,11-625-1584,1,4,2023-05-25,Auth. For Hire,Interstate,"['General Freight', 'Intermodal Cont.']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4084989,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4084989,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:49.811Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:43.789Z,CARRIER/IEP,NOT AUTHORIZED,,DAZAP TRANSPORT CORP,,"4178 SW 9TH ST APT 3  
            MIAMI, FL   33134",(786) 474-0404,"4178 SW 9TH ST APT 3  
          MIAMI, FL   33134-2657",,,--,0,4,2023-06-02,Auth. For Hire,Interstate,"['General Freight', 'Household Goods', 'Intermodal Cont.']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
4086139,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4086139,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T20:31:31.023Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-17T15:27:21.925Z,BROKER,AUTHORIZED FOR BROKER HHG,,LOBIS INDUSTRIES LLC,ALLEGIANT VAN LINES,"3200 MARY ST APT 9  
            MIAMI, FL   33133",(609) 760-8014,"1150 NW 72ND AVE STE 455  
          MIAMI, FL   33126-1947",,MC-1555598,--,0,,2023-06-05,Auth. For Hire,Interstate,"['Household Goods', 'Motor Vehicles']",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.07,0.04,,0,0,0,0,0,0,0,0,0.0,0.0,,,None,None,,
